Q1_res,Q1_cat,user_id,Total (MB),Downlink (Kbps),Uplink (Kbps),Downlink TCP Rate(%),Video Download (Kbps),Video Delay (ms),Web Download (Kbps),Web TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_all,outliers,LogisticRegression,RandomForest,GaussianNB,KNeighborsClassifier,AdaBoostClassifier,threshold,Q1_new,new_cls,STD Downlink (Kbps),STD Uplink (Kbps),STD Downlink TCP Rate(%),STD Video Download (Kbps),STD Video Delay (ms),STD Web Download (Kbps),STD Web TCP RTT(ms)
2,0,1296,185.25647,3463.05,361.24,0.63,10376.76,1811,2765.33,66,1,0,0,0,0,0,0,1,0,False,False,True,True,False,0.5,0,0,0.2744982741362327,0.3681133581416562,0.05180388529139686,0.37471751993881314,0.16471667813718743,0.24609345451730058,0.04017041996348144
5,0,620,564.2628,3849.41,155.14,1.11,5838.22,1872,1162.23,107,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.30524076953313356,0.1544784551117929,0.09620721554116558,0.21082527872449375,0.1717136958017894,0.10342967951153832,0.06512477175897748
2,0,1497,122.6504,207.89,25.86,9.74,2129.77,1800,556.37,85,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.015486623561183422,0.020472049174380395,0.8945420906567992,0.07690860465502584,0.16345492085340674,0.04951272191376455,0.051734631771150334
1,0,2954,503.21487,829.3,79.76,0.92,4647.09,1419,5064.17,44,0,0,0,0,0,0,0,0,0,False,True,True,False,True,0.5,1,1,0.06493194415489965,0.0763426036300312,0.0786308973172988,0.16781211473836333,0.11975223675154852,0.4506728273164064,0.02678027997565429
7,0,2001,458.32135,977.46,119.35,2.17,3092.66,1893,1192.25,97,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.07672097023939299,0.11737999232946005,0.1942645698427382,0.11167974254140693,0.17412250516173433,0.10610123245625354,0.05903834449178332
5,0,1609,782.7744799999999,1233.19,92.2,1.46,8488.33,1826,1572.34,71,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.09706929394746182,0.08923740321126118,0.1285846438482886,0.30652399843710615,0.16643725625143382,0.13992636765801275,0.04321363359707851
1,0,1451,734.95618,2802.18,62.4,0.29,6078.39,1593,665.37,120,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.22191313868496979,0.058347931545613796,0.020351526364477332,0.21949811174402054,0.1397109428768066,0.059212897495841826,0.07303712720632989
3,0,77,223.01968,1702.71,322.83,0.74,4619.35,1989,1994.02,71,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.13442879399599925,0.3282991095954308,0.06197964847363551,0.1668103893440107,0.18513420509291123,0.1774526982951719,0.04321363359707851
1,0,2471,220.49431,145.26,34.18,2.04,1025.34,3016,699.76,852,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.010503181986724616,0.029096223813916848,0.1822386679000925,0.03702628391656573,0.3029364533149805,0.062273347388205474,0.5185636031649422
3,0,607,536.88441,228.94,34.4,2.05,690.54,4368,570.77,486,1,0,0,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.017161562809823977,0.029324266893327667,0.183163737280296,0.024936245631444497,0.4580178940123882,0.05079421299983714,0.295800365185636
2,0,580,104.49504,650.61,99.39,4.56,2629.62,2671,1913.28,510,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.050713659388173744,0.09669026567018751,0.4153561517113783,0.09495880070286888,0.2633631566873136,0.17026744896951207,0.310407790626902
7,0,403,456.31057000000004,3403.77,136.66,0.96,6345.44,1282,2846.29,92,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.2697813905894672,0.13532283644128407,0.08233117483811285,0.22914161450400147,0.10403762330809818,0.2532982821789976,0.05599513085818624
2,0,442,141.634,4863.49,242.9,0.41,6743.55,1458,995.59,107,0,0,0,0,0,0,0,0,0,False,True,True,False,True,0.5,1,1,0.38593066945054033,0.2454469126076726,0.03145235892691951,0.24351785447320584,0.12422573984858913,0.08859997988770935,0.06512477175897748
1,0,2963,705.67082,2176.19,81.47,0.75,2682.35,2824,634.11,643,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.17210338950413842,0.07811512029272438,0.06290471785383903,0.09686294562155001,0.28091305345262674,0.05643099392982591,0.3913572732805843
3,0,939,349.78256,595.43,55.22,1.29,1797.65,2294,1096.61,66,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.046323011039480826,0.05090543468120614,0.11285846438482885,0.06491534445414633,0.22011929341592107,0.09758999582625472,0.04017041996348144
1,0,2387,282.53295,77.21,76.23,1.4,5286.8,1862,284.43,95,1,1,1,0,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.005088473394326054,0.07268354876493942,0.12303422756706751,0.19091282677950702,0.17056664372562513,0.02531211872302973,0.05782105903834449
8,0,1505,284.31019,2125.74,596.07,0.29,13046.34,5231,3059.43,55,1,0,0,0,0,0,0,1,0,False,False,True,False,False,0.5,0,0,0.16808910517663644,0.6115286142236688,0.020351526364477332,0.4711193252111965,0.5570084881853636,0.27226613010160267,0.033475349969567865
3,0,425,247.2422,88.36,48.2,3.01,661.28,1860,527.33,430,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.005975673993962261,0.043628787329097266,0.27197039777983345,0.023879631174387607,0.1703372333103923,0.04692838155685149,0.26171637248934876
7,0,1976,646.75986,1697.37,152.31,0.55,2007.47,1524,1130.41,158,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.13400389254289993,0.1515449918630083,0.04440333024976873,0.07249220178086119,0.13179628355127324,0.10059794018106402,0.09616555082166768
3,0,2186,363.55152000000004,1004.32,168.42,2.66,7918.01,1875,1502.07,90,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.07885820863457044,0.16824396463259148,0.23959296947271047,0.2859290443308626,0.1720578114246387,0.13367286914285154,0.054777845404747415
3,0,1261,144.92231999999998,1317.59,156.75,5.11,1518.86,4772,801.15,63,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.10378496485412513,0.15614731582929936,0.46623496762257166,0.05484789590722592,0.5043587978894242,0.071296290528268,0.03834449178332319
8,0,1000,356.32139,5473.02,230.66,0.29,6898.42,1487,4198.92,51,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,0,0.43443070366545145,0.2327594249168161,0.020351526364477332,0.24911039996071097,0.12755219086946548,0.3736721216063847,0.0310407790626902
1,0,2911,173.64364,3890.81,106.86,1.05,4239.37,2144,1006.26,775,1,1,0,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.3085349493380608,0.10443336477563671,0.09065679925994449,0.15308884589245642,0.20291351227345722,0.08954952918551452,0.4716981132075472
5,0,1034,211.7548,3554.48,156.79,0.42,9620.14,1239,560.08,58,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.28177331905324954,0.15618877820737406,0.03237742830712303,0.3473950445287521,0.09910529938059189,0.04984288385330131,0.03530127814972611
5,0,1449,580.71097,1197.85,219.14,1.29,1891.66,1674,2362.41,243,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.09425730567919781,0.22081826003130406,0.11285846438482885,0.06831016075995351,0.14900206469373709,0.2102366219894971,0.147900182592818
1,0,2106,118.84775,198.5,73.12,1.54,5516.17,1360,1675.63,211,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.014739465388036877,0.06945984886963193,0.13598519888991673,0.1991956585640299,0.1129846295021794,0.14911839642748764,0.12842361533779673
8,0,1581,465.76574000000005,1412.75,82.33,0.72,1673.3,6196,1786.1,75,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.11135680423182752,0.07900656142133032,0.06012950971322848,0.060424913567781846,0.6676990135352145,0.15894939089126814,0.04564820450395618
5,0,276,175.75125,1081.65,71.78,1.25,2361.86,1743,464.56,132,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.08501132274845995,0.06807085920412966,0.1091581868640148,0.08528965897280898,0.15691672401927048,0.041342326315686434,0.08034083992696288
6,0,394,787.0303200000001,1191.26,47.56,0.99,3849.25,2463,1512.39,208,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.09373294227546665,0.04296538927990215,0.08510638297872339,0.13900113461470406,0.23950447350309703,0.13459127108787025,0.12659768715763847
3,0,2961,380.91614,2859.02,123.43,0.63,10676.63,1071,3755.05,71,1,0,1,0,0,0,0,2,0,False,False,True,False,False,0.5,0,0,0.2264358725041018,0.1216091548930789,0.05180388529139686,0.3855461931185004,0.07983482450103235,0.33417104880256226,0.04321363359707851
7,0,1559,274.41442,3317.06,97.83,1.24,6024.49,1614,1085.92,168,1,0,1,0,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.26288191399803623,0.09507323292527442,0.10823311748381127,0.2175517166915473,0.14211975223675155,0.0966386666797189,0.10225197808886184
6,0,913,309.17185,1081.37,224.88,3.24,4358.53,1531,3204.76,151,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.08498904327151839,0.22676811128502272,0.29324699352451433,0.15739185951866624,0.1325992200045882,0.2851994009029173,0.09190505173463177
2,0,3055,552.82857,88.42,29.92,2.99,301.63,2039,98.23,1535,0,0,0,1,1,0,0,2,0,False,True,False,False,True,0.5,0,0,0.005980448167592591,0.024680480548961888,0.2701202590194265,0.010892228936502742,0.1908694654737325,0.008741727040618819,0.9342665855143031
2,0,2568,169.77076,308.71,146.2,2.29,15606.29,896,20.66,501,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.023508826651346876,0.1452116136120987,0.2053654024051804,0.5635622568360356,0.059761413168157834,0.0018385837387680422,0.3049300060864273
3,0,1708,109.08981000000001,2666.48,160.0,1.26,3928.6,4078,1355.65,1045,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.21111554932437487,0.1595161340478683,0.1100832562442183,0.14186656035521888,0.4247533838036247,0.12064259658571619,0.6360316494217894
5,0,2142,500.58025999999995,727.95,392.44,2.27,2076.58,6967,1366.54,104,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.056867569197668305,0.4004540130399179,0.20351526364477338,0.07498784857263159,0.7561367286074788,0.12161172421955858,0.06329884357881924
2,0,156,550.72732,2791.84,93.91,2.34,2783.36,2743,1635.68,62,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.22109038942934303,0.09100991987395436,0.20999074930619796,0.10051054050560049,0.27162193163569626,0.1455631485880015,0.03773584905660377
1,0,168,661.11584,1057.29,144.0,1.57,5493.31,1346,1615.08,77,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.08307300825454621,0.1429311828179905,0.13876040703052728,0.1983701559499383,0.11137875659554944,0.14372990439542543,0.04686548995739501
3,0,3018,703.07448,1330.79,189.97,1.12,2219.36,1796,1879.64,96,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.10483528305279759,0.19058182082033312,0.0971322849213691,0.08014380934428515,0.16299610002294104,0.16727374340454806,0.05842970176506391
7,0,263,459.24354000000005,571.91,391.69,3.52,4001.96,2630,1105.85,192,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.04445153497639171,0.39967659345101736,0.3191489361702128,0.1445156798552084,0.25866024317504016,0.09841228593981796,0.11685940353012782
3,0,1707,650.45277,494.03,134.75,0.52,614.68,6358,336.36,487,1,0,0,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.03825465760422419,0.1333430078882174,0.041628122109158186,0.022196848067796655,0.6862812571690755,0.029933495952179028,0.29640900791235547
3,0,2822,567.8996599999999,1813.87,138.92,0.59,6241.76,2867,2687.07,113,1,1,1,1,0,0,0,4,0,False,False,False,True,False,0.5,0,0,0.14327374634178947,0.1376654608025043,0.04810360777058279,0.22539760264796393,0.28584537738013305,0.23912890643424217,0.06877662811929397
8,0,221,184.87968999999998,1051.22,125.07,4.52,4276.76,1828,1072.95,312,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.0825900210222779,0.12330911239414136,0.4116558741905642,0.15443904461253016,0.16666666666666666,0.09548443477788823,0.1898965307364577
4,0,2268,198.7028,1400.57,192.24,2.46,2177.81,2401,799.65,158,1,1,0,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.11038764698487065,0.19293481077607205,0.22109158186864014,0.07864338792628399,0.23239275063087864,0.07116280187346877,0.09616555082166768
4,0,1001,105.24746,298.36,98.29,1.63,1086.72,971,420.68,155,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.02268528170011506,0.09555005027313342,0.14431082331174835,0.03924279093550463,0.06836430373938977,0.03743733820062633,0.09433962264150944
1,0,3036,189.73568,223.87,36.01,1.78,389.73,6064,282.37,631,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.016758145138061148,0.030993127610834118,0.1581868640148011,0.014073627899821682,0.6525579261298463,0.02512879430377212,0.3840535605599513
2,0,2975,814.67089,1311.09,64.26,1.27,2742.5,1861,2999.25,71,1,1,1,0,0,0,1,4,0,False,False,False,True,False,0.5,0,0,0.10326776271083944,0.060275932126087096,0.11100832562442182,0.09903503583316903,0.17045193851800872,0.2669105652710576,0.04321363359707851
8,0,2276,612.81736,1606.82,271.88,0.88,9704.29,846,2504.66,79,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.12679886883912786,0.27548640552278875,0.07493061979648474,0.35043380415149095,0.054026152787336544,0.22289579608629062,0.04808277541083384
2,0,2361,742.48275,1906.19,39.35,1.57,3440.32,1554,1498.28,381,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.15061960816765627,0.03445523618007111,0.13876040703052728,0.12423417118598654,0.135237439779766,0.13333558780839216,0.23189287888009738
8,0,1699,101.50591999999999,653.72,98.79,1.51,6161.47,3030,680.74,211,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.050961120721345815,0.0960683299990671,0.1332099907493062,0.22249823235551358,0.3045423262216105,0.06058071124535126,0.12842361533779673
7,0,2359,222.08142,1011.53,75.15,0.58,2826.27,1404,1468.46,91,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.07943190516581501,0.07156406455692267,0.04717853839037928,0.10206007319023176,0.11803165863730214,0.13068183335098352,0.05538648813146683
1,0,1456,136.89604,439.54,73.42,3.73,750.27,1800,349.89,310,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.033918912252280074,0.06977081670519213,0.3385753931544866,0.027093169128368906,0.16345492085340674,0.031137563618468065,0.18867924528301888
8,0,3046,850.24828,564.14,36.71,0.51,7388.43,1383,1305.23,336,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.04383327949126406,0.03171871922714127,0.04070305272895467,0.2668052615499949,0.11562284927735719,0.11615559793573145,0.20450395617772368
1,0,3028,252.67707000000001,56.43,29.92,4.79,366.01,2932,283.63,1036,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.0034350179270219825,0.024680480548961888,0.4366327474560592,0.013217069631831611,0.29330121587520075,0.025240924773803474,0.6305538648813147
3,0,1180,223.50687000000002,2274.64,129.65,1.92,3754.18,1141,1629.61,117,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.17993701273590385,0.1280565546836939,0.1711378353376503,0.13556804040990572,0.08786418903418215,0.14502296449824728,0.07121119902617164
3,0,10,455.97369000000003,610.43,81.86,4.1,1317.76,3350,1054.15,165,1,0,1,1,1,0,0,4,0,False,False,False,False,False,0.5,0,0,0.04751655444706317,0.07851937847895266,0.3728029602220166,0.047585928466551256,0.34124799265886674,0.09381137697107124,0.10042604990870359
5,0,2593,388.80695,892.18,156.47,0.95,3481.96,1975,1748.28,314,0,1,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.06993527811948484,0.1558570791827765,0.08140610545790933,0.1257378426142794,0.18352833218628126,0.15558369694159693,0.19111381618989653
3,0,2454,674.7339,43.31,51.71,2.2,2178.34,1848,1119.66,147,0,0,1,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.00239106529318996,0.0472671110051517,0.19703977798334876,0.07866252687577956,0.1689607708189952,0.09964127148833621,0.0894704808277541
4,0,703,510.934,3385.92,60.41,0.54,5395.79,2115,1329.03,425,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.26836107393444425,0.05628517823639775,0.043478260869565216,0.1948485892427548,0.19958706125258086,0.11827361792521253,0.25867315885575165
8,0,2321,522.41953,1210.59,106.9,1.15,6597.54,1319,1779.69,79,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.09527102188003775,0.10447482715371141,0.09990749306197963,0.23824525444330572,0.10828171598990594,0.1583789493730928,0.04808277541083384
1,0,1713,846.76894,1457.64,467.48,3.04,3047.51,1672,1472.7,173,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.11492868180291894,0.4782374343080447,0.27474560592044406,0.11004932071173781,0.14877265427850425,0.13105916128188266,0.10529519172245892
1,0,635,270.11607999999995,969.05,187.09,4.87,2579.75,2077,1218.37,92,1,0,0,0,0,0,0,1,0,False,False,False,True,True,0.5,0,0,0.07605179023554182,0.18759652959895515,0.4440333024976873,0.09315793388901286,0.19522826336315668,0.10842571489849077,0.05599513085818624
6,0,2992,208.13189,342.87,127.87,0.93,2751.29,1760,1256.21,123,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.026226922838214397,0.12621147885936998,0.07955596669750231,0.09935245350499165,0.1588667125487497,0.11179318869689266,0.07486305538648813
1,0,986,462.62805999999995,1969.1,73.47,2.74,3088.2,1878,1427.78,251,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.15562532921905659,0.0698226446777855,0.2469935245143386,0.1115186864758405,0.17240192704748797,0.12706162103282842,0.15276932440657334
2,0,2013,328.77016000000003,1096.4,273.4,1.66,6430.89,1114,7628.9,88,0,0,1,0,0,0,0,1,0,True,True,True,True,True,0.5,1,1,0.08618497376591591,0.2770619758896271,0.1470860314523589,0.23222731871984262,0.08476714842853865,0.6789143990652234,0.05356055995130858
8,0,997,244.07043,746.39,102.79,0.98,5233.94,1415,211.74,296,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.058334831893389526,0.10021456780653655,0.08418131359851988,0.18900398740151564,0.11929341592108282,0.018843258511459113,0.18015824710894704
1,0,469,173.8687,938.37,34.57,2.12,1364.63,5570,2702.56,282,1,1,1,1,1,1,0,6,0,False,False,False,False,False,0.5,0,0,0.0736105961192334,0.029500482000145118,0.18963922294172064,0.049278461604017304,0.595893553567332,0.24050739927613551,0.17163724893487523
1,0,417,628.0523599999999,1393.29,78.6,3.06,1499.49,3190,1025.84,147,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.10980838058439069,0.07514019466586505,0.2765957446808511,0.05414842147000132,0.3228951594402386,0.09129200109282712,0.0894704808277541
1,0,1433,264.7258,2511.02,126.38,1.82,3140.69,3434,2744.1,229,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.19874566544819147,0.12466700527608761,0.16188714153561518,0.11341416470041044,0.35088323009864647,0.2442041450897088,0.1393791844187462
2,0,2410,391.82671,187.87,13.75,4.54,400.94,1366,339.8,341,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.013893640959863524,0.007919314212266644,0.4135060129509713,0.014478434737265556,0.11367286074787795,0.030239629933851923,0.20754716981132076
3,0,2054,263.82636,454.08,51.89,1.64,1012.03,2702,249.46,1618,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.035075853662029886,0.047453691706487826,0.14523589269195186,0.03654564350564888,0.2669190181234228,0.022200053217477048,0.9847839318320146
8,0,1817,661.57623,1176.06,80.39,1.82,7203.91,1523,1174.34,152,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.0925234849557832,0.07699563608470764,0.16188714153561518,0.26014201822750216,0.1316815783436568,0.10450737791795074,0.09251369446135119
1,0,733,211.2701,143.51,43.26,2.92,700.72,1603,470.0,845,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.010363935255840008,0.038508183636872494,0.26364477335800185,0.025303857906661148,0.14085799495297086,0.04182644517042497,0.5143031040779062
2,0,1122,488.21873,240.96,32.98,3.22,605.75,3575,377.34,671,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.018117988927099964,0.02785235247167601,0.2913968547641073,0.021874374824409164,0.3670566643725625,0.03358040600129395,0.4083992696287279
8,0,2043,245.3181,1145.63,793.05,0.32,20266.55,884,7638.05,103,0,1,0,0,0,0,0,1,0,True,True,True,False,False,0.5,1,1,0.09010218322960116,0.8157100950525017,0.02312673450508788,0.7318499564137508,0.05838495067676072,0.6797286798594988,0.06269020085209982
5,0,1328,394.36800000000005,293.53,119.17,3.35,2137.51,1497,798.99,160,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.022300960722873544,0.11719341162812393,0.303422756706753,0.07718810554011199,0.12869924294562973,0.07110406686535711,0.09738283627510651
3,0,6,416.67461000000003,1346.89,175.53,1.08,4553.01,2136,1587.58,551,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.10611635297693599,0.17561390233536842,0.09343200740055504,0.1644147706467737,0.2019958706125258,0.14128261239077292,0.33536214242239804
